t,XxV,XyV,XzV,qx,qy,qz,qw,ZxW,ZyW,ZzW,ExB,EyB,EzB,eta,E1I,E2I
7.49153,-0.173684,1.63559,1.58442,0.00557451,-0.020094,0.0508219,0.99849,-0.140798,1.74552,0,-0.0864623,-0.0374164,-1.58442,-1.34645652715729,305.211,270.456
7.50426,-0.173684,1.63559,1.58442,0.00557451,-0.020094,0.0508219,0.99849,-0.140798,1.74552,0,-0.0864623,-0.0374164,-1.58442,-1.34645652715729,305.211,270.456
7.51474,-0.173684,1.63559,1.58442,0.00557451,-0.020094,0.0508219,0.99849,-0.140798,1.74552,0,-0.0864623,-0.0374164,-1.58442,-1.34645652715729,305.211,270.456
7.52572,-0.173684,1.63559,1.58442,0.00557451,-0.020094,0.0508219,0.99849,-0.140798,1.74552,0,-0.0864623,-0.0374164,-1.58442,-1.34645652715729,305.211,270.456
7.53663,-0.174539,1.63344,1.58413,0.00111286,-0.0236933,0.0531432,0.998305,-0.140781,1.74554,0,-0.0864468,-0.0374097,-1.58413,-1.34602389975214,305.211,270.456
7.54771,-0.173657,1.62873,1.58431,-9.61357e-05,-0.0108302,0.028876,0.999524,-0.140763,1.74557,0,-0.0864565,-0.0374139,-1.58431,-1.34629469007348,305.211,270.456
7.56127,-0.174421,1.63136,1.58461,0.0109488,-0.0230729,0.0411056,0.998828,-0.140831,1.74549,0,-0.0864725,-0.0374208,-1.58461,-1.34674113369307,305.211,270.456
7.57303,-0.174421,1.63136,1.58461,0.0109488,-0.0230729,0.0411056,0.998828,-0.140831,1.74549,0,-0.0864725,-0.0374208,-1.58461,-1.34674113369307,305.211,270.456
7.5859,-0.174421,1.63136,1.58461,0.0109488,-0.0230729,0.0411056,0.998828,-0.140831,1.74549,0,-0.0864725,-0.0374208,-1.58461,-1.34674113369307,305.211,270.456
7.59608,-0.174421,1.63136,1.58461,0.0109488,-0.0230729,0.0411056,0.998828,-0.140831,1.74549,0,-0.0864725,-0.0374208,-1.58461,-1.34674113369307,305.211,270.456
7.60754,-0.174483,1.62752,1.58417,0.00448533,-0.0151351,0.0247965,0.999568,-0.140808,1.74552,0,-0.0864486,-0.0374105,-1.58417,-1.34607427129077,305.211,270.456
7.61523,-0.174483,1.62752,1.58417,0.00448533,-0.0151351,0.0247965,0.999568,-0.140808,1.74552,0,-0.0864486,-0.0374105,-1.58417,-1.34607427129077,305.211,270.456
7.63071,-0.174659,1.62684,1.58423,0.00457018,-0.0227998,0.0506363,0.998446,-0.140865,1.74554,0,-0.086452,-0.037412,-1.58423,-1.34616935032608,305.211,270.456
7.64123,-0.174659,1.62684,1.58423,0.00457018,-0.0227998,0.0506363,0.998446,-0.140865,1.74554,0,-0.086452,-0.037412,-1.58423,-1.34616935032608,305.211,270.456
7.65418,-0.174645,1.62473,1.58394,0.00514004,-0.0227804,0.0483166,0.998559,-0.140833,1.74554,0,-0.086436,-0.0374051,-1.58394,-1.34572281286205,305.211,270.456
7.66759,-0.174948,1.62521,1.58336,0.0195234,-0.0257617,0.0385052,0.998735,-0.140816,1.74557,0,-0.0864043,-0.0373913,-1.58336,-1.3448371383037,305.211,270.456
7.67535,-0.174948,1.62521,1.58336,0.0195234,-0.0257617,0.0385052,0.998735,-0.140816,1.74557,0,-0.0864043,-0.0373913,-1.58336,-1.3448371383037,305.211,270.456
7.68794,-0.174948,1.62521,1.58336,0.0195234,-0.0257617,0.0385052,0.998735,-0.140816,1.74557,0,-0.0864043,-0.0373913,-1.58336,-1.3448371383037,305.211,270.456
7.70369,-0.174597,1.62205,1.58352,0.00330672,-0.0223509,0.0482444,0.99858,-0.140846,1.74552,0,-0.0864134,-0.0373953,-1.58352,-1.34509164009849,305.211,270.456
7.72373,-0.174597,1.62205,1.58352,0.00330672,-0.0223509,0.0482444,0.99858,-0.140846,1.74552,0,-0.0864134,-0.0373953,-1.58352,-1.34509164009849,305.211,270.456
7.7355,-0.174597,1.62205,1.58352,0.00330672,-0.0223509,0.0482444,0.99858,-0.140846,1.74552,0,-0.0864134,-0.0373953,-1.58352,-1.34509164009849,305.211,270.456
7.74966,-0.174529,1.61942,1.58355,0.00440444,-0.021683,0.0465668,0.99867,-0.140878,1.74552,0,-0.0864148,-0.0373959,-1.58355,-1.34513070231059,305.211,270.456
7.75867,-0.174804,1.61749,1.58338,0.00131871,-0.0226876,0.0498657,0.998497,-0.140825,1.74556,0,-0.0864058,-0.037392,-1.58338,-1.34487932823225,305.211,270.456
7.76675,-0.174804,1.61749,1.58338,0.00131871,-0.0226876,0.0498657,0.998497,-0.140825,1.74556,0,-0.0864058,-0.037392,-1.58338,-1.34487932823225,305.211,270.456
7.77906,-0.17479,1.61636,1.58377,0.00163969,-0.0207635,0.0458653,0.99873,-0.140856,1.74554,0,-0.0864268,-0.0374011,-1.58377,-1.34546583131497,305.211,270.456
7.78959,-0.17479,1.61636,1.58377,0.00163969,-0.0207635,0.0458653,0.99873,-0.140856,1.74554,0,-0.0864268,-0.0374011,-1.58377,-1.34546583131497,305.211,270.456
7.80283,-0.17479,1.61636,1.58377,0.00163969,-0.0207635,0.0458653,0.99873,-0.140856,1.74554,0,-0.099954,-0.0351379,-1.58377,-1.71086052324503,296.409,268.984
7.81559,-0.174875,1.61118,1.58411,-0.00830747,-0.0131568,0.0289275,0.99946,-0.140848,1.74554,0,-0.0999754,-0.0351454,-1.58411,-1.71142800914798,296.409,268.984
7.82623,-0.174875,1.61118,1.58411,-0.00830747,-0.0131568,0.0289275,0.99946,-0.140848,1.74554,0,-0.0999754,-0.0351454,-1.58411,-1.71142800914798,296.409,268.984
7.8391,-0.174756,1.61329,1.58479,0.00995129,-0.0184733,0.0307125,0.999308,-0.140842,1.74556,0,-0.100018,-0.0351605,-1.58479,-1.71255600864393,296.409,268.984
7.85219,-0.174545,1.61119,1.58373,-0.00165357,-0.0240799,0.0425384,0.998803,-0.140853,1.74554,0,-0.0999518,-0.0351371,-1.58373,-1.71080227862237,296.409,268.984
7.86167,-0.174545,1.61119,1.58373,-0.00165357,-0.0240799,0.0425384,0.998803,-0.140853,1.74554,0,-0.0999518,-0.0351371,-1.58373,-1.71080227862237,296.409,268.984
7.87199,-0.174545,1.61119,1.58373,-0.00165357,-0.0240799,0.0425384,0.998803,-0.140853,1.74554,0,-0.0999518,-0.0351371,-1.58373,-1.71080227862237,296.409,268.984
7.88491,-0.174545,1.61119,1.58373,-0.00165357,-0.0240799,0.0425384,0.998803,-0.140853,1.74554,0,-0.0999518,-0.0351371,-1.58373,-1.71080227862237,296.409,268.984
7.89795,-0.173335,1.60599,1.58312,-0.00480538,-0.0157428,0.0229318,0.999602,-0.140829,1.74555,0,-0.099913,-0.0351234,-1.58312,-1.70977286435888,296.409,268.984
7.90932,-0.173335,1.60599,1.58312,-0.00480538,-0.0157428,0.0229318,0.999602,-0.140829,1.74555,0,-0.099913,-0.0351234,-1.58312,-1.70977286435888,296.409,268.984
7.92037,-0.173638,1.60629,1.58401,-0.0033461,-0.0238517,0.0535564,0.998274,-0.140837,1.74557,0,-0.0999689,-0.0351431,-1.58401,-1.71125576379987,296.409,268.984
7.93137,-0.174627,1.60518,1.58443,-0.00861506,-0.0293266,0.054798,0.99803,-0.140832,1.74556,0,-0.0999956,-0.0351525,-1.58443,-1.71196328618622,296.409,268.984
7.94377,-0.174627,1.60518,1.58443,-0.00861506,-0.0293266,0.054798,0.99803,-0.140832,1.74556,0,-0.0999956,-0.0351525,-1.58443,-1.71196328618622,296.409,268.984
7.95427,-0.174627,1.60518,1.58443,-0.00861506,-0.0293266,0.054798,0.99803,-0.140832,1.74556,0,-0.0999956,-0.0351525,-1.58443,-1.71196328618622,296.409,268.984
7.96628,-0.178684,1.60027,1.58251,-0.00678193,-0.00747932,0.0245038,0.999649,-0.140792,1.74557,0,-0.0998744,-0.0351099,-1.58251,-1.70874716266029,296.409,268.984
7.97433,-0.178684,1.60027,1.58251,-0.00678193,-0.00747932,0.0245038,0.999649,-0.140792,1.74557,0,-0.0998744,-0.0351099,-1.58251,-1.70874716266029,296.409,268.984
7.98886,-0.178684,1.60027,1.58251,-0.00678193,-0.00747932,0.0245038,0.999649,-0.140792,1.74557,0,-0.0998744,-0.0351099,-1.58251,-1.70874716266029,296.409,268.984
8.00032,-0.176426,1.60139,1.58509,-0.0068436,-0.0315102,0.0459536,0.998423,-0.140814,1.74555,0,-0.100037,-0.0351672,-1.58509,-1.71305881647746,296.409,268.984
8.0107,-0.176426,1.60139,1.58509,-0.0068436,-0.0315102,0.0459536,0.998423,-0.140814,1.74555,0,-0.100037,-0.0351672,-1.58509,-1.71305881647746,296.409,268.984
8.02064,-0.176426,1.60139,1.58509,-0.0068436,-0.0315102,0.0459536,0.998423,-0.140814,1.74555,0,-0.100037,-0.0351672,-1.58509,-1.71305881647746,296.409,268.984
8.02765,-0.176426,1.60139,1.58509,-0.0068436,-0.0315102,0.0459536,0.998423,-0.140814,1.74555,0,-0.100037,-0.0351672,-1.58509,-1.71305881647746,296.409,268.984
8.03693,-0.17694,1.60007,1.58556,-0.00763543,-0.0331631,0.0478475,0.998275,-0.140905,1.74577,0,-0.100067,-0.0351776,-1.58556,-1.71385290405037,296.409,268.984
8.05089,-0.176876,1.59904,1.58609,-0.00286741,-0.0254412,0.0368999,0.998991,-0.140832,1.74556,0,-0.1001,-0.0351893,-1.58609,-1.71472459983208,296.409,268.984
8.06258,-0.176876,1.59904,1.58609,-0.00286741,-0.0254412,0.0368999,0.998991,-0.140832,1.74556,0,-0.1001,-0.0351893,-1.58609,-1.71472459983208,296.409,268.984
8.07264,-0.176876,1.59904,1.58609,-0.00286741,-0.0254412,0.0368999,0.998991,-0.140832,1.74556,0,-0.1001,-0.0351893,-1.58609,-1.71472459983208,296.409,268.984
8.08615,-0.177217,1.59873,1.58657,-0.00241856,-0.0280898,0.0398835,0.998806,-0.140802,1.74557,0,-0.100131,-0.0352,-1.58657,-1.71554391695131,296.409,268.984
8.0965,-0.177217,1.59873,1.58657,-0.00241856,-0.0280898,0.0398835,0.998806,-0.140802,1.74557,0,-0.100131,-0.0352,-1.58657,-1.71554391695131,296.409,268.984
8.10565,-0.178581,1.59742,1.5868,-0.00691109,-0.0272244,0.0453649,0.998576,-0.140815,1.74557,0,-0.100145,-0.0352052,-1.5868,-1.71591220919499,296.409,268.984
8.11554,-0.178581,1.59742,1.5868,-0.00691109,-0.0272244,0.0453649,0.998576,-0.140815,1.74557,0,-0.100145,-0.0352052,-1.5868,-1.71591220919499,296.409,268.984
8.12645,-0.178581,1.59742,1.5868,-0.00691109,-0.0272244,0.0453649,0.998576,-0.140815,1.74557,0,-0.100145,-0.0352052,-1.5868,-1.71591220919499,296.409,268.984
8.14076,-0.179998,1.59665,1.58647,-0.00453781,-0.0294527,0.0449813,0.998543,-0.141274,1.74546,0,-0.100124,-0.0351977,-1.58647,-1.71535850012091,296.409,268.984
8.15183,-0.180721,1.59623,1.58659,-0.0051894,-0.0303634,0.0451173,0.998507,-0.141163,1.74527,0,-0.100132,-0.0352005,-1.58659,-1.71556970702613,296.409,268.984
8.16158,-0.180721,1.59623,1.58659,-0.0051894,-0.0303634,0.0451173,0.998507,-0.141163,1.74527,0,-0.100132,-0.0352005,-1.58659,-1.71556970702613,296.409,268.984
8.17026,-0.180721,1.59623,1.58659,-0.0051894,-0.0303634,0.0451173,0.998507,-0.141163,1.74527,0,-0.100132,-0.0352005,-1.58659,-1.71556970702613,296.409,268.984
8.17972,-0.180914,1.59604,1.58707,-0.00563877,-0.0257729,0.0433738,0.998711,-0.141141,1.74525,0,-0.100162,-0.0352111,-1.58707,-1.71636091025914,296.409,268.984
8.20381,-0.180914,1.59604,1.58707,-0.00563877,-0.0257729,0.0433738,0.998711,-0.141141,1.74525,0,-0.100162,-0.0352111,-1.58707,-1.71636091025914,296.409,268.984
8.2192,-0.180914,1.59604,1.58707,-0.00563877,-0.0257729,0.0433738,0.998711,-0.141141,1.74525,0,-0.100162,-0.0352111,-1.58707,-1.71636091025914,296.409,268.984
8.23242,-0.180914,1.59604,1.58707,-0.00563877,-0.0257729,0.0433738,0.998711,-0.141141,1.74525,0,-0.100162,-0.0352111,-1.58707,-1.71636091025914,296.409,268.984
8.24303,-0.182681,1.59533,1.58826,-0.00528297,-0.0261712,0.042498,0.99874,-0.141125,1.74526,0,-0.100238,-0.0352375,-1.58826,-1.71836421050522,296.409,268.984
8.2531,-0.183561,1.59523,1.58882,-0.00482812,-0.0280328,0.0425717,0.998688,-0.141173,1.74526,0,-0.100273,-0.03525,-1.58882,-1.71928395428748,296.409,268.984
8.26435,-0.183561,1.59523,1.58882,-0.00482812,-0.0280328,0.0425717,0.998688,-0.141173,1.74526,0,-0.100273,-0.03525,-1.58882,-1.71928395428748,296.409,268.984
8.27482,-0.183561,1.59523,1.58882,-0.00482812,-0.0280328,0.0425717,0.998688,-0.141173,1.74526,0,-0.100273,-0.03525,-1.58882,-1.71928395428748,296.409,268.984
8.28936,-0.184411,1.59508,1.58936,-0.00182327,-0.027127,0.0379384,0.99891,-0.141164,1.74526,0,-0.0821584,0.00407733,-1.58936,0.3074421525036,308.177,243.481
8.29954,-0.184411,1.59508,1.58936,-0.00182327,-0.027127,0.0379384,0.99891,-0.141164,1.74526,0,-0.0821584,0.00407733,-1.58936,0.3074421525036,308.177,243.481
8.30955,-0.184411,1.59508,1.58936,-0.00182327,-0.027127,0.0379384,0.99891,-0.141164,1.74526,0,-0.0821584,0.00407733,-1.58936,0.3074421525036,308.177,243.481
8.31887,-0.186565,1.59469,1.59008,-0.004225,-0.0272066,0.0407011,0.998792,-0.141157,1.74528,0,-0.0821956,0.00407917,-1.59008,0.308410362462184,308.177,243.481
8.32829,-0.186565,1.59469,1.59008,-0.004225,-0.0272066,0.0407011,0.998792,-0.141157,1.74528,0,-0.0821956,0.00407917,-1.59008,0.308410362462184,308.177,243.481
8.34287,-0.188004,1.59458,1.5906,-0.00509286,-0.0276888,0.0395991,0.998819,-0.141163,1.74529,0,-0.0822225,0.00408051,-1.5906,0.309114302625822,308.177,243.481
8.35463,-0.188004,1.59458,1.5906,-0.00509286,-0.0276888,0.0395991,0.998819,-0.141163,1.74529,0,-0.0822225,0.00408051,-1.5906,0.309114302625822,308.177,243.481
8.36696,-0.189352,1.59445,1.59098,-0.00438502,-0.0277746,0.0390388,0.998842,-0.141145,1.74528,0,-0.0822425,0.0040815,-1.59098,0.309638949457366,308.177,243.481
8.37515,-0.189352,1.59445,1.59098,-0.00438502,-0.0277746,0.0390388,0.998842,-0.141145,1.74528,0,-0.0822425,0.0040815,-1.59098,0.309638949457366,308.177,243.481
8.38653,-0.190263,1.59474,1.59159,0.000981273,-0.0273692,0.0336431,0.999059,-0.141157,1.74528,0,-0.082274,0.00408306,-1.59159,0.310468306187656,308.177,243.481
8.39617,-0.190263,1.59474,1.59159,0.000981273,-0.0273692,0.0336431,0.999059,-0.141157,1.74528,0,-0.082274,0.00408306,-1.59159,0.310468306187656,308.177,243.481
8.40802,-0.190263,1.59474,1.59159,0.000981273,-0.0273692,0.0336431,0.999059,-0.141157,1.74528,0,-0.082274,0.00408306,-1.59159,0.310468306187656,308.177,243.481
8.41661,-0.190263,1.59474,1.59159,0.000981273,-0.0273692,0.0336431,0.999059,-0.141157,1.74528,0,-0.082274,0.00408306,-1.59159,0.310468306187656,308.177,243.481
8.43088,-0.192686,1.59453,1.59249,-0.00571665,-0.0273706,0.0385909,0.998864,-0.141187,1.74529,0,-0.0823205,0.00408537,-1.59249,0.311699822036496,308.177,243.481
8.44207,-0.194777,1.59463,1.59336,-0.00617996,-0.0277063,0.0374321,0.998896,-0.14115,1.74529,0,-0.0823651,0.00408759,-1.59336,0.312888921487186,308.177,243.481
8.45485,-0.194777,1.59463,1.59336,-0.00617996,-0.0277063,0.0374321,0.998896,-0.14115,1.74529,0,-0.0823651,0.00408759,-1.59336,0.312888921487186,308.177,243.481
8.4691,-0.195722,1.59477,1.59361,-0.00537232,-0.0283791,0.0369734,0.998899,-0.14115,1.7453,0,-0.0823781,0.00408823,-1.59361,0.313236420714345,308.177,243.481
8.48219,-0.195722,1.59477,1.59361,-0.00537232,-0.0283791,0.0369734,0.998899,-0.14115,1.7453,0,-0.0823781,0.00408823,-1.59361,0.313236420714345,308.177,243.481
8.49255,-0.195722,1.59477,1.59361,-0.00537232,-0.0283791,0.0369734,0.998899,-0.14115,1.7453,0,-0.0823781,0.00408823,-1.59361,0.313236420714345,308.177,243.481
8.50156,-0.195722,1.59477,1.59361,-0.00537232,-0.0283791,0.0369734,0.998899,-0.14115,1.7453,0,-0.0823781,0.00408823,-1.59361,0.313236420714345,308.177,243.481
8.5136,-0.197129,1.59498,1.59395,-0.00149642,-0.0275578,0.0319419,0.999109,-0.141182,1.74526,0,-0.0823957,0.0040891,-1.59395,0.313708152262553,308.177,243.481
8.52079,-0.197129,1.59498,1.59395,-0.00149642,-0.0275578,0.0319419,0.999109,-0.141182,1.74526,0,-0.0823957,0.0040891,-1.59395,0.313708152262553,308.177,243.481
8.5336,-0.200153,1.59533,1.5944,-0.000974987,-0.0265507,0.032139,0.99913,-0.141137,1.74525,0,-0.0824193,0.00409027,-1.5944,0.314342790227943,308.177,243.481
8.54725,-0.202072,1.59563,1.59476,-0.00153943,-0.0267787,0.031224,0.999152,-0.141124,1.74528,0,-0.0824378,0.00409119,-1.59476,0.314841969523625,308.177,243.481
8.55894,-0.202072,1.59563,1.59476,-0.00153943,-0.0267787,0.031224,0.999152,-0.141124,1.74528,0,-0.0824378,0.00409119,-1.59476,0.314841969523625,308.177,243.481
8.57263,-0.202857,1.59682,1.59517,-0.000560926,-0.0243748,0.015658,0.99958,-0.141165,1.74525,0,-0.0824588,0.00409223,-1.59517,0.315409880959448,308.177,243.481
8.58041,-0.202857,1.59682,1.59517,-0.000560926,-0.0243748,0.015658,0.99958,-0.141165,1.74525,0,-0.0824588,0.00409223,-1.59517,0.315409880959448,308.177,243.481
8.58777,-0.202857,1.59682,1.59517,-0.000560926,-0.0243748,0.015658,0.99958,-0.141165,1.74525,0,-0.0824588,0.00409223,-1.59517,0.315409880959448,308.177,243.481
8.59904,-0.205279,1.59738,1.59619,0.00333692,-0.0247668,0.0170665,0.999542,-0.141095,1.74527,0,-0.0825116,0.00409485,-1.59619,0.31684564294332,308.177,243.481
8.61123,-0.2077,1.59733,1.59646,0.00670948,-0.0293021,0.0198761,0.99935,-0.141157,1.74525,0,-0.0825259,0.00409556,-1.59646,0.31723638321988,308.177,243.481
8.62095,-0.2077,1.59733,1.59646,0.00670948,-0.0293021,0.0198761,0.99935,-0.141157,1.74525,0,-0.0825259,0.00409556,-1.59646,0.31723638321988,308.177,243.481
8.63351,-0.2077,1.59733,1.59646,0.00670948,-0.0293021,0.0198761,0.99935,-0.141157,1.74525,0,-0.0825259,0.00409556,-1.59646,0.31723638321988,308.177,243.481
8.64385,-0.210025,1.59706,1.59698,-0.000920504,-0.0288291,0.0260105,0.999245,-0.141143,1.74526,0,-0.0825526,0.00409689,-1.59698,0.317968394781833,308.177,243.481
8.65313,-0.210025,1.59706,1.59698,-0.000920504,-0.0288291,0.0260105,0.999245,-0.141143,1.74526,0,-0.0825526,0.00409689,-1.59698,0.317968394781833,308.177,243.481
8.66316,-0.210025,1.59706,1.59698,-0.000920504,-0.0288291,0.0260105,0.999245,-0.141143,1.74526,0,-0.0825526,0.00409689,-1.59698,0.317968394781833,308.177,243.481
8.67979,-0.21314,1.59683,1.59774,-0.00234486,-0.0277858,0.0335853,0.999047,-0.141168,1.74524,0,-0.082592,0.00409885,-1.59774,0.319053505916972,308.177,243.481
8.6972,-0.21314,1.59683,1.59774,-0.00234486,-0.0277858,0.0335853,0.999047,-0.141168,1.74524,0,-0.082592,0.00409885,-1.59774,0.319053505916972,308.177,243.481
8.71152,-0.216013,1.59703,1.59829,-0.00223752,-0.0309127,0.0345925,0.998921,-0.141179,1.74523,0,-0.0826203,0.00410025,-1.59829,0.319836123069569,308.177,243.481
8.72317,-0.217254,1.59721,1.59891,-0.0030022,-0.0262366,0.0332852,0.999097,-0.141216,1.74523,0,-0.0826524,0.00410184,-1.59891,0.320727821293902,308.177,243.481
8.72969,-0.217254,1.59721,1.59891,-0.0030022,-0.0262366,0.0332852,0.999097,-0.141216,1.74523,0,-0.0826524,0.00410184,-1.59891,0.320727821293902,308.177,243.481
8.73965,-0.219223,1.59718,1.59925,-0.00216807,-0.0303777,0.0338354,0.998963,-0.141193,1.74525,0,-0.0826699,0.00410271,-1.59925,0.321215913641275,308.177,243.481
8.74933,-0.219223,1.59718,1.59925,-0.00216807,-0.0303777,0.0338354,0.998963,-0.141193,1.74525,0,-0.0826699,0.00410271,-1.59925,0.321215913641275,308.177,243.481
8.76329,-0.219223,1.59718,1.59925,-0.00216807,-0.0303777,0.0338354,0.998963,-0.141193,1.74525,0,-0.088655,0.032172,-1.59925,1.37607412560725,304.32,225.396
8.77728,-0.22172,1.5973,1.59989,-0.00250795,-0.0288546,0.0333277,0.999025,-0.141188,1.74527,0,-0.0886906,0.0321849,-1.59989,1.37721516645527,304.32,225.396
8.78734,-0.224025,1.59756,1.6009,-0.00346743,-0.0244997,0.0323888,0.999169,-0.14114,1.74523,0,-0.0887466,0.0322052,-1.6009,1.37900928875219,304.32,225.396
8.79725,-0.224025,1.59756,1.6009,-0.00346743,-0.0244997,0.0323888,0.999169,-0.14114,1.74523,0,-0.0887466,0.0322052,-1.6009,1.37900928875219,304.32,225.396
8.80779,-0.224025,1.59756,1.6009,-0.00346743,-0.0244997,0.0323888,0.999169,-0.14114,1.74523,0,-0.0887466,0.0322052,-1.6009,1.37900928875219,304.32,225.396
8.82149,-0.226548,1.59756,1.60129,-0.00149303,-0.0297298,0.0338245,0.998984,-0.141261,1.74544,0,-0.0887681,0.032213,-1.60129,1.37969787152356,304.32,225.396
8.83278,-0.226548,1.59756,1.60129,-0.00149303,-0.0297298,0.0338245,0.998984,-0.141261,1.74544,0,-0.0887681,0.032213,-1.60129,1.37969787152356,304.32,225.396
8.84302,-0.226548,1.59756,1.60129,-0.00149303,-0.0297298,0.0338245,0.998984,-0.141261,1.74544,0,-0.0887681,0.032213,-1.60129,1.37969787152356,304.32,225.396
8.8561,-0.228989,1.59813,1.60279,-0.00063661,-0.0233227,0.025176,0.999411,-0.141114,1.74524,0,-0.0888513,0.0322432,-1.60279,1.38236119804639,304.32,225.396
8.86358,-0.228989,1.59813,1.60279,-0.00063661,-0.0233227,0.025176,0.999411,-0.141114,1.74524,0,-0.0888513,0.0322432,-1.60279,1.38236119804639,304.32,225.396
8.87465,-0.228989,1.59813,1.60279,-0.00063661,-0.0233227,0.025176,0.999411,-0.141114,1.74524,0,-0.0888513,0.0322432,-1.60279,1.38236119804639,304.32,225.396
8.8887,-0.231645,1.59832,1.60354,0.000513562,-0.023959,0.0264494,0.999363,-0.141145,1.74525,0,-0.0888928,0.0322583,-1.60354,1.38368901429828,304.32,225.396
8.90006,-0.237758,1.59452,1.60203,-0.00314656,-0.00364597,0.00696248,0.999964,-0.14115,1.74525,0,-0.0888091,0.0322279,-1.60203,1.3810107136044,304.32,225.396
8.91111,-0.237758,1.59452,1.60203,-0.00314656,-0.00364597,0.00696248,0.999964,-0.14115,1.74525,0,-0.0888091,0.0322279,-1.60203,1.3810107136044,304.32,225.396
8.91975,-0.237758,1.59452,1.60203,-0.00314656,-0.00364597,0.00696248,0.999964,-0.14115,1.74525,0,-0.0888091,0.0322279,-1.60203,1.3810107136044,304.32,225.396
8.93094,-0.237758,1.59452,1.60203,-0.00314656,-0.00364597,0.00696248,0.999964,-0.14115,1.74525,0,-0.0888091,0.0322279,-1.60203,1.3810107136044,304.32,225.396
8.95457,-0.23656,1.59802,1.60453,-0.00363536,-0.0182269,0.027752,0.999442,-0.141292,1.7455,0,-0.0889474,0.0322781,-1.60453,1.385434721919,304.32,225.396
8.96637,-0.23656,1.59802,1.60453,-0.00363536,-0.0182269,0.027752,0.999442,-0.141292,1.7455,0,-0.0889474,0.0322781,-1.60453,1.385434721919,304.32,225.396
8.97906,-0.23656,1.59802,1.60453,-0.00363536,-0.0182269,0.027752,0.999442,-0.141292,1.7455,0,-0.0889474,0.0322781,-1.60453,1.385434721919,304.32,225.396
8.99108,-0.241022,1.59781,1.60667,-0.0120911,-0.0234956,0.0314804,0.999155,-0.141179,1.74524,0,-0.0890665,0.0323213,-1.60667,1.38923924186403,304.32,225.396
9.00153,-0.242605,1.59852,1.60724,-0.00782301,-0.0251621,0.0293418,0.999222,-0.141212,1.74524,0,-0.0890976,0.0323326,-1.60724,1.39023200803104,304.32,225.396
9.00863,-0.242605,1.59852,1.60724,-0.00782301,-0.0251621,0.0293418,0.999222,-0.141212,1.74524,0,-0.0890976,0.0323326,-1.60724,1.39023200803104,304.32,225.396
9.01853,-0.242605,1.59852,1.60724,-0.00782301,-0.0251621,0.0293418,0.999222,-0.141212,1.74524,0,-0.0890976,0.0323326,-1.60724,1.39023200803104,304.32,225.396
9.03186,-0.244234,1.59835,1.6085,-0.0135655,-0.0242479,0.0305818,0.999146,-0.14118,1.74523,0,-0.0891676,0.032358,-1.6085,1.3924651210865,304.32,225.396
9.04086,-0.244234,1.59835,1.6085,-0.0135655,-0.0242479,0.0305818,0.999146,-0.14118,1.74523,0,-0.0891676,0.032358,-1.6085,1.3924651210865,304.32,225.396
9.0525,-0.244234,1.59835,1.6085,-0.0135655,-0.0242479,0.0305818,0.999146,-0.14118,1.74523,0,-0.0891676,0.032358,-1.6085,1.3924651210865,304.32,225.396
9.05998,-0.244234,1.59835,1.6085,-0.0135655,-0.0242479,0.0305818,0.999146,-0.14118,1.74523,0,-0.0891676,0.032358,-1.6085,1.3924651210865,304.32,225.396
